SalesKey,OrderID,OrderLineNumber,OrderDateKey,ShipDateKey,CustomerKey,GeographyKey,RegionKey,ProductKey,ChannelKey,SalesRepKey,SalesAmount,GrossSalesAmount,DiscountAmount,DiscountPct,Quantity,UnitPrice,CostAmount,ProfitAmount,ReturnedFlag
7892,ORD-202509-03694,2,20250905,20250907,106,11,4,23,4,4,4309.65,4381.35,71.7,0.0164,3,1460.45,3266.28,1043.37,0
7893,ORD-202509-03697,1,20250905,20250909,84,4,2,27,4,9,853.72,860.5,6.78,0.0079,2,430.25,723.75,129.97,0
7894,ORD-202509-03697,2,20250905,20250909,84,4,2,13,4,9,103.28,105.8,2.52,0.0238,10,10.58,53.37,49.91,0
7895,ORD-202509-03756,1,20250905,20250911,150,4,2,6,4,9,939.91,961.8,21.89,0.0228,4,240.45,563.39,376.51,0
7896,ORD-202509-03756,2,20250905,20250911,150,4,2,4,4,9,1770.63,1822.7,52.07,0.0286,2,911.35,1311.76,458.87,0
7897,ORD-202509-03769,1,20250905,20250906,184,14,5,23,3,2,4567.22,4796.25,229.03,0.0478,3,1598.75,3296.56,1270.66,0
7898,ORD-202509-03598,1,20250906,20250908,20,14,5,19,3,11,819.13,847.8,28.67,0.0338,6,141.3,543.01,276.12,0
7899,ORD-202509-03598,2,20250906,20250908,20,14,5,16,3,11,45.83,47.16,1.33,0.0283,3,15.72,30.44,15.39,0
7900,ORD-202509-03615,1,20250906,20250909,82,12,4,13,4,3,135.06,138.0,2.94,0.0213,12,11.5,60.96,74.11,0
7901,ORD-202509-03615,2,20250906,20250909,82,12,4,15,4,3,139.32,143.44,4.12,0.0288,8,17.93,106.94,32.38,0
7902,ORD-202509-03626,1,20250906,20250908,148,3,1,19,3,8,846.75,868.14,21.39,0.0246,6,144.69,560.97,285.78,0
7903,ORD-202509-03626,2,20250906,20250908,148,3,1,12,3,8,91.55,93.42,1.87,0.02,6,15.57,54.14,37.41,0
7904,ORD-202509-03626,3,20250906,20250908,148,3,1,4,3,8,1450.18,1483.16,32.98,0.0222,2,741.58,1259.16,191.02,0
7905,ORD-202509-03628,1,20250906,20250908,23,11,4,23,4,4,2923.85,3005.88,82.03,0.0273,2,1502.94,2272.36,651.48,0
7906,ORD-202509-03629,1,20250906,20250910,222,10,4,12,1,3,105.59,109.97,4.38,0.0398,7,15.71,60.27,45.32,0
7907,ORD-202509-03636,1,20250906,20250908,1,11,4,10,1,3,110.67,111.96,1.29,0.0115,6,18.66,57.63,53.04,1
7908,ORD-202509-03684,1,20250906,20250907,126,7,3,28,3,5,198.65,211.26,12.61,0.0597,1,211.26,194.48,4.17,0
7909,ORD-202509-03684,2,20250906,20250907,126,7,3,17,3,5,97.24,98.64,1.4,0.0142,8,12.33,46.95,50.29,0
7910,ORD-202509-03684,3,20250906,20250907,126,7,3,19,3,5,938.86,967.82,28.96,0.0299,7,138.26,638.95,299.91,0
7911,ORD-202509-03705,1,20250906,20250909,202,3,1,2,3,8,164.08,170.46,6.38,0.0374,1,170.46,122.43,41.65,0
7912,ORD-202509-03705,2,20250906,20250909,202,3,1,24,3,8,3600.36,3759.66,159.3,0.0424,2,1879.83,2990.84,609.52,0
7913,ORD-202509-03705,3,20250906,20250909,202,3,1,16,3,8,165.05,170.52,5.47,0.0321,12,14.21,124.51,40.54,0
7914,ORD-202509-03732,1,20250906,20250909,33,9,3,12,3,5,107.32,109.55,2.23,0.0204,7,15.65,63.4,43.92,0
7915,ORD-202509-03740,1,20250906,20250909,89,11,4,9,4,4,204.59,212.8,8.21,0.0386,7,30.4,112.08,92.51,0
7916,ORD-202509-03740,2,20250906,20250909,89,11,4,21,4,4,198.19,202.65,4.46,0.022,3,67.55,124.33,73.87,0
7917,ORD-202509-03764,1,20250906,20250909,58,4,2,17,4,10,71.09,72.6,1.51,0.0208,6,12.1,34.7,36.38,0
7918,ORD-202509-03764,2,20250906,20250909,58,4,2,12,4,10,102.55,103.2,0.65,0.0063,6,17.2,55.79,46.76,0
7919,ORD-202509-03764,3,20250906,20250909,58,4,2,19,4,10,608.44,608.44,0.0,0.0,4,152.11,372.57,235.87,0
7920,ORD-202509-03764,4,20250906,20250909,58,4,2,25,4,10,1406.62,1435.92,29.3,0.0204,4,358.98,966.92,439.69,0
7921,ORD-202509-03595,1,20250907,20250913,105,3,1,17,2,8,152.51,156.66,4.15,0.0265,14,11.19,81.09,71.42,0
7922,ORD-202509-03595,2,20250907,20250913,105,3,1,18,2,8,199.13,205.65,6.52,0.0317,15,13.71,122.22,76.9,0
7923,ORD-202509-03644,1,20250907,20250910,51,12,4,28,3,3,460.21,491.58,31.37,0.0638,2,245.79,403.93,56.28,0
7924,ORD-202509-03714,1,20250907,20250912,104,12,4,17,2,12,216.21,222.68,6.47,0.0291,19,11.72,110.39,105.81,0
7925,ORD-202509-03714,2,20250907,20250912,104,12,4,24,2,12,5639.56,5932.17,292.61,0.0493,3,1977.39,4599.81,1039.75,0
7926,ORD-202509-03742,1,20250907,20250910,8,12,4,15,3,12,145.79,153.04,7.25,0.0474,8,19.13,104.87,40.91,0
7927,ORD-202509-03604,1,20250908,20250910,59,15,5,21,1,1,420.51,428.82,8.31,0.0194,6,71.47,247.49,173.02,0
7928,ORD-202509-03604,2,20250908,20250910,59,15,5,20,1,1,337.72,344.8,7.08,0.0205,8,43.1,168.92,168.8,0
7929,ORD-202509-03604,3,20250908,20250910,59,15,5,17,1,1,79.53,80.85,1.32,0.0164,7,11.55,41.01,38.52,0
7930,ORD-202509-03638,1,20250908,20250913,186,3,1,12,4,7,69.52,71.52,2.0,0.0279,4,17.88,37.16,32.36,0
7931,ORD-202509-03638,2,20250908,20250913,186,3,1,1,4,7,546.54,549.9,3.36,0.0061,2,274.95,373.75,172.79,0
7932,ORD-202509-03638,3,20250908,20250913,186,3,1,5,4,7,1000.76,1021.29,20.53,0.0201,3,340.43,716.98,283.78,0
7933,ORD-202509-03710,1,20250908,20250909,103,13,5,20,3,2,233.2,241.26,8.06,0.0334,6,40.21,132.87,100.33,0
7934,ORD-202509-03710,2,20250908,20250909,103,13,5,28,3,2,446.7,463.68,16.98,0.0366,2,231.84,373.52,73.18,0
7935,ORD-202509-03710,3,20250908,20250909,103,13,5,6,3,2,688.82,707.13,18.31,0.0259,3,235.71,414.52,274.3,0
7936,ORD-202509-03753,1,20250908,20250914,242,12,4,1,2,4,867.01,894.18,27.17,0.0304,3,298.06,557.18,309.83,0
7937,ORD-202509-03753,2,20250908,20250914,242,12,4,16,2,4,193.57,204.3,10.73,0.0525,15,13.62,152.31,41.26,0
7938,ORD-202509-03753,3,20250908,20250914,242,12,4,8,2,4,475.86,514.28,38.42,0.0747,4,128.57,388.7,87.16,0
7939,ORD-202509-03753,4,20250908,20250914,242,12,4,24,2,4,5458.26,5777.76,319.5,0.0553,3,1925.92,4438.57,1019.69,0
7940,ORD-202509-03663,1,20250909,20250912,78,8,3,15,2,5,236.8,241.64,4.84,0.02,14,17.26,200.72,36.08,0
7941,ORD-202509-03663,2,20250909,20250912,78,8,3,21,2,5,882.23,908.4,26.17,0.0288,12,75.7,521.69,360.54,0
7942,ORD-202509-03663,3,20250909,20250912,78,8,3,27,2,5,2173.68,2252.1,78.42,0.0348,6,375.35,2047.52,126.15,0
7943,ORD-202509-03663,4,20250909,20250912,78,8,3,14,2,5,106.85,109.72,2.87,0.0262,13,8.44,52.05,54.79,0
7944,ORD-202509-03677,1,20250909,20250912,103,13,5,13,3,2,195.06,202.5,7.44,0.0367,18,11.25,89.44,105.62,0
7945,ORD-202509-03677,2,20250909,20250912,103,13,5,18,3,2,171.31,175.12,3.81,0.0217,11,15.92,79.86,91.46,0
7946,ORD-202509-03677,3,20250909,20250912,103,13,5,17,3,2,65.24,67.44,2.2,0.0326,6,11.24,33.87,31.37,0
7947,ORD-202509-03683,1,20250909,20250913,101,11,4,9,4,3,179.73,182.4,2.67,0.0146,6,30.4,92.55,87.18,0
7948,ORD-202509-03691,1,20250909,20250914,182,13,5,24,2,1,13262.21,13501.67,239.46,0.0177,7,1928.81,10154.45,3107.76,0
7949,ORD-202509-03691,2,20250909,20250914,182,13,5,18,2,1,241.65,252.64,10.99,0.0435,16,15.79,128.32,113.33,0
7950,ORD-202509-03698,1,20250909,20250917,203,15,5,16,2,1,269.23,278.16,8.93,0.0321,19,14.64,195.27,73.96,0
7951,ORD-202509-03698,2,20250909,20250917,203,15,5,14,2,1,163.26,165.41,2.15,0.013,17,9.73,68.27,94.99,0
7952,ORD-202509-03728,1,20250909,20250910,148,3,1,17,1,8,91.25,93.2,1.95,0.021,8,11.65,48.5,42.75,0
7953,ORD-202509-03641,1,20250910,20250911,3,13,5,6,3,1,627.28,648.69,21.41,0.033,3,216.23,429.98,197.3,0
7954,ORD-202509-03641,2,20250910,20250911,3,13,5,8,3,1,252.36,261.2,8.84,0.0338,2,130.6,195.86,56.51,0
7955,ORD-202509-03653,1,20250910,20250912,134,12,4,14,4,12,99.47,101.97,2.5,0.0245,11,9.27,42.89,56.59,0
7956,ORD-202509-03653,2,20250910,20250912,134,12,4,20,4,12,178.98,183.0,4.02,0.022,5,36.6,106.02,72.96,0
7957,ORD-202509-03699,1,20250910,20250914,185,7,3,26,4,6,2201.94,2324.75,122.81,0.0528,5,464.95,1831.01,370.94,0
7958,ORD-202509-03699,2,20250910,20250914,185,7,3,21,4,6,341.0,350.5,9.5,0.0271,5,70.1,199.52,141.48,0
7959,ORD-202509-03736,1,20250910,20250914,252,15,5,25,4,11,1359.97,1401.32,41.35,0.0295,4,350.33,948.05,411.91,0
7960,ORD-202509-03772,1,20250910,20250913,227,7,3,9,1,6,189.84,191.17,1.33,0.007,7,27.31,109.34,80.5,0
7961,ORD-202509-03772,2,20250910,20250913,227,7,3,3,1,6,1883.8,1912.05,28.25,0.0148,3,637.35,1383.25,500.55,0
7962,ORD-202509-03667,1,20250911,20250912,156,13,5,22,3,2,294.6,306.15,11.55,0.0377,3,102.05,169.8,124.8,0
7963,ORD-202509-03667,2,20250911,20250912,156,13,5,14,3,2,71.18,72.88,1.7,0.0234,8,9.11,33.7,37.47,0
7964,ORD-202509-03672,1,20250911,20250914,228,7,3,15,1,5,325.03,328.68,3.65,0.0111,18,18.26,235.74,89.29,0
7965,ORD-202509-03672,2,20250911,20250914,228,7,3,20,1,5,225.4,230.82,5.42,0.0235,6,38.47,129.22,96.18,0
7966,ORD-202509-03672,3,20250911,20250914,228,7,3,23,1,5,5580.62,5744.08,163.46,0.0285,4,1436.02,4411.73,1168.89,0
7967,ORD-202509-03719,1,20250911,20250914,165,14,5,21,4,2,959.16,987.87,28.71,0.0291,13,75.99,553.2,405.95,0
7968,ORD-202509-03719,2,20250911,20250914,165,14,5,1,4,2,1444.75,1488.05,43.3,0.0291,5,297.61,980.42,464.32,0
7969,ORD-202509-03752,1,20250911,20250913,52,3,1,17,4,7,139.59,139.59,0.0,0.0,11,12.69,64.92,74.67,0
7970,ORD-202509-03752,2,20250911,20250913,52,3,1,12,4,7,95.04,97.62,2.58,0.0264,6,16.27,53.89,41.15,0
7971,ORD-202509-03755,1,20250911,20250916,43,10,4,9,2,12,240.38,251.01,10.63,0.0423,9,27.89,145.04,95.35,0
7972,ORD-202509-03755,2,20250911,20250916,43,10,4,4,2,12,2207.03,2299.89,92.86,0.0404,3,766.63,1709.23,497.8,0
7973,ORD-202509-03623,1,20250912,20250913,8,12,4,15,3,3,187.75,190.1,2.35,0.0124,10,19.01,137.51,50.24,0
7974,ORD-202509-03623,2,20250912,20250913,8,12,4,22,3,3,373.58,382.76,9.18,0.024,4,95.69,223.12,150.46,0
7975,ORD-202509-03623,3,20250912,20250913,8,12,4,28,3,3,667.55,720.99,53.44,0.0741,3,240.33,604.67,62.88,0
7976,ORD-202509-03654,1,20250912,20250915,75,15,5,13,3,11,125.69,129.47,3.78,0.0292,11,11.77,55.47,70.22,0
7977,ORD-202509-03654,2,20250912,20250915,75,15,5,18,3,11,194.29,202.41,8.12,0.0401,13,15.57,100.44,93.85,0
7978,ORD-202509-03654,3,20250912,20250915,75,15,5,28,3,11,1109.61,1157.8,48.19,0.0416,5,231.56,949.04,160.57,0
7979,ORD-202509-03673,1,20250912,20250914,89,11,4,13,3,12,63.72,65.4,1.68,0.0257,6,10.9,30.56,33.16,0
7980,ORD-202509-03689,1,20250912,20250918,134,12,4,11,2,3,196.98,199.71,2.73,0.0137,9,22.19,115.86,81.12,0
7981,ORD-202509-03689,2,20250912,20250918,134,12,4,15,2,3,197.2,205.48,8.28,0.0403,11,18.68,143.09,54.11,0
7982,ORD-202509-03703,1,20250912,20250914,173,13,5,6,4,1,685.09,707.1,22.01,0.0311,3,235.7,426.63,258.46,0
7983,ORD-202509-03703,2,20250912,20250914,173,13,5,11,4,1,199.02,204.2,5.18,0.0254,10,20.42,127.03,71.99,1
7984,ORD-202509-03722,1,20250912,20250916,154,6,2,10,1,9,234.7,238.55,3.85,0.0161,13,18.35,129.55,105.15,0
7985,ORD-202509-03722,2,20250912,20250916,154,6,2,2,1,9,507.73,521.37,13.64,0.0262,3,173.79,354.04,153.68,0
7986,ORD-202509-03745,1,20250912,20250914,111,7,3,24,3,6,3627.07,3766.54,139.47,0.037,2,1883.27,2984.99,642.08,0
7987,ORD-202509-03745,2,20250912,20250914,111,7,3,3,3,6,1744.57,1845.48,100.91,0.0547,3,615.16,1360.16,384.41,0
7988,ORD-202509-03745,3,20250912,20250914,111,7,3,9,3,6,301.6,304.92,3.32,0.0109,11,27.72,177.16,124.44,0
7989,ORD-202509-03605,1,20250913,20250916,205,13,5,12,4,2,97.87,100.92,3.05,0.0303,6,16.82,52.53,45.33,0
7990,ORD-202509-03610,1,20250913,20250915,68,12,4,10,1,12,205.38,209.0,3.62,0.0173,11,19.0,106.76,98.62,0
7991,ORD-202509-03610,2,20250913,20250915,68,12,4,20,1,12,343.86,357.36,13.5,0.0378,8,44.67,170.15,173.71,0
7992,ORD-202509-03610,3,20250913,20250915,68,12,4,3,1,12,1166.22,1207.58,41.36,0.0342,2,603.79,888.48,277.74,0
7993,ORD-202509-03610,4,20250913,20250915,68,12,4,14,1,12,220.84,228.75,7.91,0.0346,25,9.15,100.94,119.9,0
7994,ORD-202509-03620,1,20250913,20250915,219,10,4,6,1,4,423.29,435.1,11.81,0.0271,2,217.55,277.39,145.91,0
7995,ORD-202509-03630,1,20250913,20250916,59,15,5,21,3,2,140.62,146.58,5.96,0.0407,2,73.29,85.98,54.64,0
7996,ORD-202509-03630,2,20250913,20250916,59,15,5,6,3,2,1118.49,1176.25,57.76,0.0491,5,235.25,702.37,416.12,0
7997,ORD-202509-03630,3,20250913,20250916,59,15,5,17,3,2,58.63,60.4,1.77,0.0294,5,12.08,30.02,28.6,0
7998,ORD-202509-03630,4,20250913,20250916,59,15,5,10,3,2,124.06,128.1,4.04,0.0316,7,18.3,68.21,55.85,0
7999,ORD-202509-03662,1,20250913,20250914,168,14,5,22,3,11,405.0,421.08,16.08,0.0382,4,105.27,220.49,184.52,0
8000,ORD-202509-03662,2,20250913,20250914,168,14,5,25,3,11,923.92,954.75,30.83,0.0323,3,318.25,694.59,229.33,0
8001,ORD-202509-03670,1,20250913,20250917,163,11,4,19,4,3,1032.03,1070.79,38.76,0.0362,7,152.97,629.64,402.39,0
8002,ORD-202509-03670,2,20250913,20250917,163,11,4,7,4,3,978.27,1011.47,33.2,0.0328,1,1011.47,784.28,193.99,0
8003,ORD-202509-03676,1,20250913,20250918,174,12,4,22,4,4,287.02,293.91,6.89,0.0234,3,97.97,175.29,111.73,0
8004,ORD-202509-03706,1,20250913,20250917,184,14,5,11,1,11,66.84,68.85,2.01,0.0292,3,22.95,38.55,28.28,0
8005,ORD-202509-03768,1,20250913,20250915,144,1,1,16,4,7,224.03,224.16,0.13,0.0006,16,14.01,157.96,66.07,0
8006,ORD-202509-03768,2,20250913,20250915,144,1,1,7,4,7,2028.2,2097.66,69.46,0.0331,2,1048.83,1719.81,308.39,0
8007,ORD-202509-03768,3,20250913,20250915,144,1,1,2,4,7,646.69,666.6,19.91,0.0299,4,166.65,458.05,188.63,0
8008,ORD-202509-03594,1,20250914,20250915,58,4,2,14,1,10,109.47,111.28,1.81,0.0163,13,8.56,54.26,55.21,0
8009,ORD-202509-03594,2,20250914,20250915,58,4,2,13,1,10,120.72,120.78,0.06,0.0005,11,10.98,57.35,63.37,0
8010,ORD-202509-03594,3,20250914,20250915,58,4,2,27,1,10,858.0,858.48,0.48,0.0006,2,429.24,682.15,175.84,0
8011,ORD-202509-03601,1,20250914,20250916,1,11,4,22,4,3,382.39,387.6,5.21,0.0135,4,96.9,232.36,150.02,0
8012,ORD-202509-03601,2,20250914,20250916,1,11,4,18,4,3,170.28,174.6,4.32,0.0247,12,14.55,89.77,80.51,0
8013,ORD-202509-03601,3,20250914,20250916,1,11,4,13,4,3,133.92,138.36,4.44,0.0321,12,11.53,60.22,73.71,0
8014,ORD-202509-03601,4,20250914,20250916,1,11,4,17,4,3,88.38,88.8,0.42,0.0048,8,11.1,47.1,41.28,0
8015,ORD-202509-03612,1,20250914,20250916,51,12,4,13,3,4,106.74,109.5,2.76,0.0252,10,10.95,51.49,55.25,0
8016,ORD-202509-03612,2,20250914,20250916,51,12,4,8,3,4,243.82,255.56,11.74,0.0459,2,127.78,179.49,64.34,0
8017,ORD-202509-03616,1,20250914,20250920,16,8,3,13,2,6,226.62,234.08,7.46,0.0319,22,10.64,114.66,111.95,0
8018,ORD-202509-03616,2,20250914,20250920,16,8,3,18,2,6,145.32,152.13,6.81,0.0447,11,13.83,86.68,58.64,0
8019,ORD-202509-03762,1,20250914,20250917,46,2,1,22,1,8,376.19,380.72,4.53,0.0119,4,95.18,226.6,149.59,0
8020,ORD-202509-03762,2,20250914,20250917,46,2,1,7,1,8,1867.31,1901.42,34.11,0.0179,2,950.71,1728.48,138.82,0
8021,ORD-202509-03765,1,20250914,20250920,31,12,4,14,2,3,122.5,125.06,2.56,0.0205,13,9.62,53.24,69.26,0
8022,ORD-202509-03765,2,20250914,20250920,31,12,4,21,2,3,991.15,1021.15,30.0,0.0294,13,78.55,543.71,447.45,0
8023,ORD-202509-03773,1,20250914,20250917,144,1,1,15,4,8,128.53,130.27,1.74,0.0134,7,18.61,93.85,34.67,0
8024,ORD-202509-03773,2,20250914,20250917,144,1,1,22,4,8,187.23,190.64,3.41,0.0179,2,95.32,115.12,72.11,0
8025,ORD-202509-03633,1,20250915,20250918,97,6,2,6,3,10,824.19,852.92,28.73,0.0337,4,213.23,591.1,233.09,0
8026,ORD-202509-03633,2,20250915,20250918,97,6,2,15,3,10,144.99,147.52,2.53,0.0171,8,18.44,109.91,35.08,0
8027,ORD-202509-03633,3,20250915,20250918,97,6,2,17,3,10,117.57,119.6,2.03,0.017,10,11.96,61.46,56.11,0
8028,ORD-202509-03730,1,20250915,20250917,129,13,5,11,3,11,192.37,196.38,4.01,0.0204,9,21.82,114.7,77.67,0
8029,ORD-202509-03730,2,20250915,20250917,129,13,5,23,3,11,2759.56,2891.5,131.94,0.0456,2,1445.75,2266.05,493.51,0
8030,ORD-202509-03730,3,20250915,20250917,129,13,5,19,3,11,446.62,455.13,8.51,0.0187,3,151.71,270.25,176.37,0
8031,ORD-202509-03767,1,20250915,20250919,46,2,1,2,2,7,1735.88,1847.89,112.01,0.0606,11,167.99,1246.92,488.97,0
8032,ORD-202509-03767,2,20250915,20250919,46,2,1,20,2,7,501.96,514.02,12.06,0.0235,13,39.54,279.92,222.04,0
8033,ORD-202509-03665,1,20250916,20250919,51,12,4,19,3,3,931.95,949.68,17.73,0.0187,6,158.28,560.72,371.22,0
8034,ORD-202509-03665,2,20250916,20250919,51,12,4,17,3,3,142.3,144.87,2.57,0.0178,11,13.17,66.49,75.8,0
8035,ORD-202509-03665,3,20250916,20250919,51,12,4,6,3,3,1297.43,1319.04,21.61,0.0164,6,219.84,858.24,439.19,0
8036,ORD-202509-03679,1,20250916,20250918,189,2,1,28,1,7,642.14,658.65,16.51,0.0251,3,219.55,584.77,57.37,0
8037,ORD-202509-03692,1,20250916,20250920,33,9,3,27,4,5,1540.84,1584.16,43.32,0.0273,4,396.04,1414.59,126.25,0
8038,ORD-202509-03692,2,20250916,20250920,33,9,3,11,4,5,99.66,103.75,4.09,0.0395,5,20.75,64.85,34.81,1
8039,ORD-202509-03692,3,20250916,20250920,33,9,3,15,4,5,110.9,115.14,4.24,0.0368,6,19.19,84.08,26.82,0
8040,ORD-202509-03711,1,20250916,20250918,85,8,3,8,3,6,389.64,401.55,11.91,0.0297,3,133.85,277.95,111.68,0
8041,ORD-202509-03712,1,20250916,20250920,221,3,1,6,4,7,198.29,205.85,7.56,0.0367,1,205.85,141.98,56.3,0
8042,ORD-202509-03747,1,20250916,20250919,127,4,2,7,4,9,1029.19,1029.19,0.0,0.0,1,1029.19,888.21,140.98,0
8043,ORD-202509-03747,2,20250916,20250919,127,4,2,10,4,9,225.87,229.56,3.69,0.0161,12,19.13,113.88,111.99,0
8044,ORD-202509-03759,1,20250916,20250920,242,12,4,6,1,4,904.57,930.08,25.51,0.0274,4,232.52,567.96,336.62,0
8045,ORD-202509-03593,1,20250917,20250920,181,1,1,13,3,7,106.39,109.3,2.91,0.0267,10,10.93,51.73,54.66,0
8046,ORD-202509-03618,1,20250917,20250919,21,12,4,2,3,12,630.0,649.76,19.76,0.0304,4,162.44,457.4,172.61,0
8047,ORD-202509-03618,2,20250917,20250919,21,12,4,15,3,12,36.13,37.4,1.27,0.0339,2,18.7,27.13,9.0,0
8048,ORD-202509-03618,3,20250917,20250919,21,12,4,16,3,12,142.74,148.6,5.86,0.0394,10,14.86,97.02,45.72,0
8049,ORD-202509-03709,1,20250917,20250920,44,13,5,26,3,2,1837.52,1961.64,124.12,0.0633,4,490.41,1437.95,399.57,0
8050,ORD-202509-03709,2,20250917,20250920,44,13,5,25,3,2,883.49,929.67,46.18,0.0497,3,309.89,721.74,161.75,0
8051,ORD-202509-03709,3,20250917,20250920,44,13,5,8,3,2,244.76,255.18,10.42,0.0408,2,127.59,186.28,58.48,0
8052,ORD-202509-03602,1,20250918,20250920,228,7,3,6,4,6,897.49,922.52,25.03,0.0271,4,230.63,547.93,349.55,0
8053,ORD-202509-03602,2,20250918,20250920,228,7,3,3,4,6,1914.38,1961.85,47.47,0.0242,3,653.95,1386.62,527.76,0
8054,ORD-202509-03602,3,20250918,20250920,228,7,3,10,4,6,87.16,88.0,0.84,0.0096,5,17.6,46.81,40.35,0
8055,ORD-202509-03608,1,20250918,20250921,88,14,5,11,4,1,82.02,86.8,4.78,0.0551,4,21.7,50.95,31.07,0
8056,ORD-202509-03608,2,20250918,20250921,88,14,5,3,4,1,1951.31,2003.88,52.57,0.0262,3,667.96,1379.84,571.47,0
8057,ORD-202509-03611,1,20250918,20250922,24,2,1,19,4,8,870.46,890.64,20.18,0.0227,6,148.44,569.31,301.15,0
8058,ORD-202509-03611,2,20250918,20250922,24,2,1,12,4,8,167.52,173.7,6.18,0.0356,10,17.37,85.81,81.71,0
8059,ORD-202509-03614,1,20250918,20250921,222,10,4,2,1,3,668.32,706.68,38.36,0.0543,4,176.67,461.12,207.2,0
8060,ORD-202509-03614,2,20250918,20250921,222,10,4,19,1,3,469.53,471.48,1.95,0.0041,3,157.16,275.92,193.61,0
8061,ORD-202509-03621,1,20250918,20250919,45,7,3,21,3,6,792.12,819.06,26.94,0.0329,11,74.46,463.57,328.56,0
8062,ORD-202509-03621,2,20250918,20250919,45,7,3,5,3,6,639.07,669.62,30.55,0.0456,2,334.81,458.89,180.18,0
8063,ORD-202509-03624,1,20250918,20250921,35,7,3,21,1,6,614.76,624.56,9.8,0.0157,8,78.07,338.13,276.63,0
8064,ORD-202509-03624,2,20250918,20250921,35,7,3,18,1,6,153.77,156.9,3.13,0.02,10,15.69,75.11,78.65,0
8065,ORD-202509-03642,1,20250918,20250924,55,6,2,23,2,10,4442.35,4714.8,272.45,0.0578,3,1571.6,3575.68,866.67,0
8066,ORD-202509-03642,2,20250918,20250924,55,6,2,22,2,10,419.35,431.08,11.73,0.0272,4,107.77,241.48,177.87,0
8067,ORD-202509-03642,3,20250918,20250924,55,6,2,5,2,10,312.58,327.78,15.2,0.0464,1,327.78,240.39,72.19,0
8068,ORD-202509-03686,1,20250918,20250925,178,4,2,28,2,10,957.68,975.12,17.44,0.0179,4,243.78,805.93,151.75,0
8069,ORD-202509-03686,2,20250918,20250925,178,4,2,11,2,10,271.97,276.96,4.99,0.018,12,23.08,160.11,111.86,0
8070,ORD-202509-03726,1,20250918,20250919,106,11,4,20,4,3,230.83,235.38,4.55,0.0193,6,39.23,120.17,110.67,0
8071,ORD-202509-03622,1,20250919,20250922,51,12,4,2,4,3,701.47,717.48,16.01,0.0223,4,179.37,440.52,260.95,0
8072,ORD-202509-03637,1,20250919,20250921,238,12,4,12,1,3,106.68,108.99,2.31,0.0212,7,15.57,62.74,43.95,0
8073,ORD-202509-03637,2,20250919,20250921,238,12,4,10,1,3,91.19,94.15,2.96,0.0314,5,18.83,48.07,43.13,0
8074,ORD-202509-03643,1,20250919,20250924,32,10,4,1,2,3,1287.5,1352.6,65.1,0.0481,5,270.52,1007.55,279.95,0
8075,ORD-202509-03643,2,20250919,20250924,32,10,4,16,2,3,232.59,243.44,10.85,0.0446,17,14.32,174.6,57.99,0
8076,ORD-202509-03661,1,20250919,20250923,81,10,4,22,1,12,384.47,389.28,4.81,0.0124,4,97.32,226.32,158.14,0
8077,ORD-202509-03661,2,20250919,20250923,81,10,4,3,1,12,1156.43,1166.34,9.91,0.0085,2,583.17,899.23,257.2,0
8078,ORD-202509-03661,3,20250919,20250923,81,10,4,2,1,12,507.86,513.39,5.53,0.0108,3,171.13,349.11,158.75,0
8079,ORD-202509-03690,1,20250919,20250924,47,15,5,18,2,1,302.81,319.2,16.39,0.0514,20,15.96,153.87,148.93,0
8080,ORD-202509-03690,2,20250919,20250924,47,15,5,20,2,1,647.06,674.73,27.67,0.041,17,39.69,364.38,282.69,0
8081,ORD-202509-03690,3,20250919,20250924,47,15,5,16,2,1,229.23,243.72,14.49,0.0595,18,13.54,177.49,51.74,0
8082,ORD-202509-03690,4,20250919,20250924,47,15,5,9,2,1,550.2,572.94,22.74,0.0397,18,31.83,277.84,272.37,0
8083,ORD-202509-03701,1,20250919,20250922,154,6,2,18,1,10,150.73,155.4,4.67,0.0301,10,15.54,79.73,71.0,0
8084,ORD-202509-03701,2,20250919,20250922,154,6,2,16,1,10,127.15,130.32,3.17,0.0243,9,14.48,93.97,33.18,0
8085,ORD-202509-03738,1,20250919,20250924,66,14,5,13,2,2,166.6,172.95,6.35,0.0367,15,11.53,77.41,89.19,0
8086,ORD-202509-03738,2,20250919,20250924,66,14,5,20,2,2,485.3,512.72,27.42,0.0535,13,39.44,268.97,216.34,0
8087,ORD-202509-03738,3,20250919,20250924,66,14,5,15,2,2,355.27,371.7,16.43,0.0442,18,20.65,247.51,107.76,0
8088,ORD-202509-03744,1,20250919,20250922,162,12,4,20,3,12,177.18,185.2,8.02,0.0433,5,37.04,104.37,72.81,0
8089,ORD-202509-03587,1,20250920,20250925,136,9,3,28,3,5,668.23,704.13,35.9,0.051,3,234.71,571.69,96.53,0
8090,ORD-202509-03587,2,20250920,20250925,136,9,3,10,3,5,145.59,147.76,2.17,0.0147,8,18.47,77.23,68.36,0
8091,ORD-202509-03587,3,20250920,20250925,136,9,3,8,3,5,328.01,347.55,19.54,0.0562,3,115.85,290.42,37.59,0
8092,ORD-202509-03587,4,20250920,20250925,136,9,3,12,3,5,82.94,85.8,2.86,0.0334,6,14.3,53.62,29.31,0
8093,ORD-202509-03631,1,20250920,20250921,196,2,1,14,3,7,97.01,99.0,1.99,0.0201,12,8.25,51.95,45.06,0
